,2020-01-07 00:00:00,2020-01-14 00:00:00,2020-01-21 00:00:00,2020-01-28 00:00:00,2020-02-04 00:00:00,2020-02-11 00:00:00,2020-02-18 00:00:00,2020-02-25 00:00:00,2020-03-03 00:00:00,2020-03-10 00:00:00,2020-03-17 00:00:00,2020-03-24 00:00:00,2020-03-31 00:00:00,2020-04-07 00:00:00,2020-04-14 00:00:00,2020-04-21 00:00:00,2020-04-28 00:00:00,2020-05-05 00:00:00,2020-05-12 00:00:00,2020-05-19 00:00:00,2020-05-26 00:00:00,2020-06-02 00:00:00,2020-06-09 00:00:00,2020-06-16 00:00:00,2020-06-23 00:00:00,2020-06-30 00:00:00,2020-12-01 00:00:00,2020-12-08 00:00:00,2020-12-15 00:00:00,2020-12-22 00:00:00,2020-12-29 00:00:00,2021-01-05 00:00:00,2021-01-12 00:00:00,2021-01-19 00:00:00,2021-01-26 00:00:00,2021-02-02 00:00:00,2021-02-09 00:00:00,2021-02-16 00:00:00,2021-02-23 00:00:00,2021-03-02 00:00:00,2021-03-09 00:00:00,2021-03-16 00:00:00,2021-03-23 00:00:00,2021-03-30 00:00:00,2021-04-06 00:00:00,2021-04-13 00:00:00,2021-04-20 00:00:00,2021-04-27 00:00:00,2021-05-04 00:00:00,2021-05-11 00:00:00,2021-05-18 00:00:00,2021-05-25 00:00:00,2021-06-01 00:00:00,2021-06-08 00:00:00,2021-06-15 00:00:00,2021-06-22 00:00:00,2021-06-29 00:00:00,Station
0,2.516572151256715,3.4432568170053353,3.843192867622077,5.190492008607425,6.136897230869878,6.961071848358896,7.83576858685961,8.630745178476186,9.104255608414244,10.243210382067325,11.370155274062881,11.461943776333177,11.255176103766706,11.165869251465642,10.043642155998402,8.367644471254533,6.365893514717094,2.873377178431925,1.9710492674792524,1.023971750997382,0.0,0.029365455688819386,0.05873091137764621,0.0880963670664738,0.11746182275530125,0.14682727844412877,0.18343082820873655,0.6988133391121965,1.3327302017135758,1.9830423468925027,2.402509296797183,2.4119077144761074,3.3000514909578054,3.683354169284721,4.974619031381697,5.88166318485665,6.671560314173796,7.509878345454336,8.271791797127253,8.725608890462798,9.81719444410625,10.897269608029596,10.985240619158914,10.787072430609939,10.701479857429412,9.625926276499937,8.019633469333975,6.101135494967704,2.753873192071491,1.8890731710082949,0.9813846840842105,0.0,0.02814414404117148,0.05628828808235009,0.08443243212352942,0.11257657616470863,0.1407207202058879,CDEC:ADM
1,4.532894388868168,6.1284131990315664,7.22393717782794,10.952457039202455,12.406778013913613,16.554567940586683,17.581836754900472,20.40997714253633,21.264416652654194,23.95981017282413,26.463102663270913,26.852207894078486,28.806046267411986,30.264835449327997,30.464489134274373,28.46044616318261,27.309449123416787,24.631465460787982,20.383390278236867,16.339841071464072,14.7947646010543,13.40334576394168,9.097406835089394,4.067289671402899,0.20556315574359557,0.16571310245843432,1.5703108669231383,3.528196115864669,4.513776722797425,5.724487666078474,5.920699021944235,4.329465509628804,5.853380047662247,6.89973870380436,10.460928697868528,11.84998212814575,15.811626033377074,16.792792705076067,19.494010782145587,20.310104445877098,22.884533117568814,25.275481939257176,25.64712476432158,27.51327807014541,28.906599181803163,29.097292736227992,27.183187932801882,26.08384575585007,23.526045615795223,19.468617092789756,15.606535754605092,14.130799786697754,12.801825549062562,8.689130109959502,3.8847563696283727,0.19633781784723484,0.15827616971383215,CDEC:AGP
2,1.172535282375758,1.5588263434547538,1.6479296373774288,3.2987177627849427,3.5253489046284305,5.201760907829044,6.36146702001149,7.553291458588471,8.054520548686764,8.556861048994623,9.685390010307032,8.876213535611324,8.316540468243597,6.639055054636156,4.553067253732233,2.212556275972858,1.091146761685689,0.4641015394235423,0.19085474207699024,0.2943658400159557,0.3066227943172349,0.36586133387995956,0.31163893415342026,0.23657895764552272,0.22938014727300726,0.13955754891534145,0.8324206737477292,1.601231545652648,1.7416094198553165,2.026415012627458,2.1390873516288345,1.081316998890249,1.4375562499750703,1.5197276846635714,3.042091479083936,3.2510916770624028,4.797085920008824,5.866571803861257,6.9656773442206985,7.42791293201761,7.891173467012622,8.931907650409245,8.18568168148343,7.669548810547926,6.122564663982285,4.1988578873087175,2.040428759945877,1.006260160721264,0.4279964034625836,0.17600705072900957,0.271465423246731,0.28276883836763034,0.33739887021521703,0.28739474374992957,0.21817411580443963,0.21153534241775204,0.12870056213562694,CDEC:ALP
3,2.7444149627111423,3.4636910655902295,3.639402036564291,5.255618708197969,5.882458947584926,7.503527013683664,7.982147854145665,9.561152960320538,10.818868546690735,12.407881684476424,13.357880390575588,13.389467105590498,13.331523027023447,13.8769304945361,13.466299439244832,12.572746807133615,11.349713027530328,8.818544048830077,6.6404469273477895,3.665768583758816,1.472948623882074,0.49364219907653034,0.11749300358362205,0.1227984466827565,0.14554775473018755,0.1552046933482161,0.6831238555286399,1.2936631371258076,1.616780293708761,2.1180855131542793,2.6711269235086306,2.673853184278566,3.374635946430104,3.5458292046054436,5.120491255588681,5.731214776955507,7.310603487979171,7.776918486155379,9.315325719938626,10.540704123432885,12.088862071869174,13.01443531785323,13.045209905395955,12.988755629679014,13.5201401008879,13.120066799411081,12.249488339829005,11.057900037584094,8.591810060083436,6.4697140931564485,3.5715178403009964,1.435077574549847,0.48095014195343483,0.11447213560305418,0.1196411702123887,0.14180556976174355,0.1512142183899707,CDEC:BCB
4,2.5333976089203785,5.221661051723453,5.465962315928648,7.520498788219856,10.157247334630547,13.053393867415059,14.233576502491196,15.696437129543959,15.958846759100023,18.79089621363027,20.658879794748657,21.11281520581765,22.233968277726184,23.216739813836885,23.308378179598375,21.740132315998693,22.206352414609558,20.207870469142158,17.202303527767036,13.27430865790675,10.245968237634909,6.829055704757411,3.503060687295247,0.8703570179856576,0.8012279676844288,0.9782920275165254,1.2165479372017172,1.140977916664387,1.4965151025377637,2.983298246005938,3.3522765225768882,2.5295748970216834,5.213781946697424,5.457714578143886,7.509150905005385,10.141920790503656,13.033697249766247,14.21209907547166,15.672752352716607,15.934766025313644,18.762542124130043,20.627707054501716,21.08095751020049,22.200418844036346,23.18170744970156,23.273207539864327,21.707328044694833,22.17284465123951,20.17737826901626,17.176346508565228,13.254278695979394,10.230507820147443,6.818751158638197,3.4977748246560694,0.8690437128348785,0.8000189732199003,0.9768158563222298,CDEC:BCH
5,2.788717021967673,3.3627561359725697,3.5267846840417953,4.678280147305426,5.2041882607510574,6.071515567448526,6.786114816374261,7.386013224638387,7.709872531986434,8.741261414247553,9.46867627594618,9.825301551830355,10.201556772817518,10.852724882133632,10.732650027072628,9.874744414107408,8.992334002238367,6.674564878268167,4.2326784344974175,2.4521404984295807,1.3439037322397354,1.300027726997303,1.0629405282374267,1.099038582602578,1.0581655383363688,1.0600857715383107,0.4549448912352013,0.7965533665580169,0.8642400522725858,1.1665882378808923,1.9923193883282975,2.753100182823206,3.3198078040215218,3.4817414179810258,4.61853025150504,5.13772158998433,5.993971595928475,6.699444151001355,7.291680797623172,7.611403849924763,8.62962007550343,9.347744565351373,9.699815106930862,10.071264884562675,10.714116427650367,10.595575140450253,9.74862649657778,8.877486023340508,6.589318902518052,4.17861965916661,2.420822335631343,1.326739709257203,1.2834240780536967,1.049364901339415,1.0850019198283465,1.0446508964884296,1.046546604922697,CDEC:BFL
6,3.764309690851407,5.288020788740879,6.028915576700442,9.28964355804218,10.72227473735891,13.543226171309845,15.118143704919953,18.032774890478137,17.964814165823945,19.24256623448772,21.375555740001168,20.9047809395965,22.990056243892788,23.04080404496711,23.8843653561257,22.10369211324636,21.11488701345342,19.454781355575278,16.007100797240675,12.053705935511724,9.32897276261455,7.061777257697578,3.6632344045388714,1.9018288682922309,1.936342889114652,1.9596524944097677,1.9941665152321864,3.3543525295554333,4.078628875606367,5.11444734109259,5.586878648719376,3.67035662648318,5.156037557193126,5.878440419296422,9.057784186511773,10.45465845408094,13.205202016889453,14.740811326532354,17.5826964965191,17.516431997431436,18.762292768031834,20.84204518181627,20.383020406982784,22.416249513973316,22.465730705280524,23.288237646136253,21.5520080653216,20.587882462386812,18.969211231147835,15.607581019362968,11.75285858164306,9.096131777032111,6.885522999218521,3.5718040690800215,1.8543612939546905,1.8880138824598354,1.910741705429227,CDEC:BGP
7,5.0325853621404795,6.662217208253377,7.667123297561397,11.383878504579945,12.773676705975351,16.08007988916847,17.4743872856255,20.377322144413395,21.525397420868824,24.37826883239087,27.0308462619541,27.85211948244694,29.37279251403648,30.657860507663713,30.99584550074842,30.187455031011297,30.093274588062034,28.836603340102563,26.69180773187423,23.60336437138915,22.424574875828178,20.515373229489835,16.455099921685186,12.13215408782808,6.019359858129947,3.4458532421635675,2.9671044980078447,3.5623163196791405,4.461806591155401,5.496352957781375,6.378807835888051,4.869160280084069,6.4458724638349025,7.4181458508067415,11.014205435002857,12.358872184319269,15.557905263948939,16.906934779499657,19.715601516961527,20.826394902945086,23.586623922739058,26.15306318416539,26.94766688317143,28.418958513933067,29.662295999840254,29.989305476117188,29.207166181341602,29.116044096176566,27.900181217482064,25.825034382805757,22.83688323264479,21.69637302221796,19.849169616001344,15.92074712656358,11.7381819771432,5.823890867948019,3.333954723145618,CDEC:BIM
8,2.567206538335552,3.8518389763894825,4.486434090478987,7.478518047221714,8.218811854599025,11.854854570770499,13.714153697922987,12.844862268095618,11.688344478770192,10.5410826357048,10.585624637183807,9.49363505595582,9.023018119921808,7.623795921292194,6.306249802911181,4.4508632027195105,4.882738392805207,4.961765796496924,4.286030760714968,3.7595762583559997,3.2185870570867605,2.839751316546635,2.4193320334580823,2.7294808956989742,3.069785408327708,3.383693205245655,3.7347427868201524,4.613464707991174,4.56222604095742,5.474163847649941,5.833726857912714,2.035894234343004,3.0546575223095704,3.5579160309742885,5.930754517180461,6.5178361842194,9.401358912576836,10.87585514665972,10.186473367857939,9.269309959288046,8.359486874662796,8.394810407320984,7.528820367491121,7.15560290627469,6.045965499149003,5.001100387660142,3.5297069390221725,3.872200694908803,3.9348724874305603,3.39898842716948,2.981489612800051,2.5524642191439715,2.2520328014097535,1.918624023555228,2.164584085979213,2.434458747342041,2.6833997905800007,CDEC:BKL
9,4.329895964407618,5.584793455947236,6.273305631221664,9.7999491553757,11.314372103741826,13.935368978420662,15.212447068193285,18.432553054676752,19.777566077416953,21.514955974509235,23.041757459305522,24.14743407208183,24.851354958876144,26.658117615827948,26.921615568910227,25.94617799561921,25.17318491804742,22.83079925318905,19.797922913608357,14.910455432686328,12.008722786813745,11.088943746330507,6.5190001604913475,2.327934869565194,2.0198290719843968,1.874333142636571,1.7288372132887448,3.2371827107567297,3.990222436601133,4.337524022447129,5.241464928981044,4.082129609325255,5.2652190528109255,5.914333017712668,9.23917409237667,10.666938364170855,13.137955921180268,14.341956739337244,17.3778010415197,18.645849403463888,20.28382195526705,21.723256435883116,22.76566375385435,23.429304709255156,25.132680356058987,25.381100365480837,24.461479517148423,23.732718836592216,21.52436973130706,18.66504137584664,14.057245742305202,11.321556744363479,10.454409522800367,6.145968355149285,2.194725216898582,1.9042499238550412,1.767079597798879,CDEC:BLA
10,3.188675444807844,4.6862601558433115,5.322995697574472,6.576807437225007,7.722795822380408,8.809338093574421,9.529393438436845,10.609928752623812,11.901400907026638,13.026857659570702,13.849057581254723,13.888610790759536,11.060745987860992,14.332642311942458,14.553036611614248,15.918177768961584,10.602580883554797,9.170930995776905,8.888453519351042,8.905015766698412,7.863149503785183,7.896741207377957,7.998926455437767,8.113747961907094,6.252068840348619,4.390389718790139,2.5287105972316497,3.468237265968395,2.6818457308036514,3.1702215696226577,3.6067900501343306,3.1274976202598808,4.59634971918626,5.220868873288849,6.450625021220441,7.574626510069038,8.640322416187143,9.346562802357377,10.406367000752411,11.673061011929876,12.776924787410197,13.583350007835724,13.622144350734866,10.84853487101096,14.057656697430797,14.273822519156159,15.612772122156567,10.399160107663073,8.994977808595472,8.717919935948876,8.734164420551219,7.712287370255642,7.7452345845034705,7.845459309679908,7.958077854418354,6.132116848621319,4.306155842824281,CDEC:BLC
11,5.175958470082021,6.737552962223507,7.47260204998293,11.071312397840712,12.022277185507303,15.48601689075874,16.35311364017813,18.68858175515379,20.23422583242349,22.30106396197633,24.060151688844055,24.430680986595842,25.33475286385101,26.59726580250013,26.08554746910176,24.69783125780353,23.810118712500874,21.907674612195375,16.9111460295364,12.901153158379582,10.774704222749847,9.067651556592107,5.969031017471676,2.8252583719147224,2.9996122312990288,3.1988194287645975,3.3971698716836856,4.836343916756042,4.84793860694336,5.845042655310365,6.6023002715502805,5.043830082536292,6.565561240487681,7.281846489376683,10.788691379222195,11.71538057721135,15.09070026426165,15.935662350891693,18.211512206180796,19.717700120726295,21.73177739623551,23.44596031441013,23.807030989390235,24.68802432765448,25.9183086849107,25.41965315305147,24.067361628104518,23.2023100117666,21.3484302252635,16.479449664631527,12.571821195198247,10.499654818187771,8.83617864468135,5.816657607192657,2.7531370758805895,2.9230401471768577,3.1171621172510613,CDEC:BLD
12,3.0522233311770695,4.493009366944112,5.233192252214039,7.909008129743659,10.066320282229784,15.546283234452146,17.798350807711913,20.166451538052584,20.814446936491393,22.101642668861906,24.765352188527782,25.201372918335192,26.36313909439456,27.046365953368568,26.449729273881978,24.65801869045602,23.271381476041263,20.690278024019005,17.340419676526107,14.735605284477067,13.512540209250538,12.428183368574288,9.26992345733458,4.11656258857071,0.5924350663214418,0.06542123002076783,1.283249490096211,3.1219893781825525,3.316168675190354,3.976575911648008,4.238047246287977,2.935487785067948,4.321169417761445,5.033043216848189,7.606519653957369,9.681323095604435,14.951699003081048,17.117633843079208,19.39516402795094,20.0183761492487,21.25634170398681,23.8181748038383,24.237519454445,25.35485264041871,26.011948757358194,25.438131085870516,23.714946390209484,22.38134259927541,19.898956209650994,16.677216777831273,14.17202629844379,12.995738655269882,11.952854201846726,8.915385319142578,3.9591202490929294,0.5697767535122816,0.062919125100857,CDEC:BLK
13,3.7559436275855855,4.582345453683365,5.429117228062848,8.264860324860145,9.099033472462297,12.204684451046532,12.955825724356806,14.923777089924686,15.806594224650896,17.38525923562299,18.743120918041278,18.863444248198036,19.613645372975295,19.657208270219762,19.482965635226257,18.964398405244204,18.104416759230617,16.154997533899273,14.226693775335075,12.05870134018675,11.28061121150806,10.158081154068615,8.125071560634055,5.000670654544768,3.3615302106402636,1.7482385396969344,1.1770835460148248,2.5566617598049652,3.014591720933448,3.3260566501181525,3.6519351221594705,3.5772315774297847,4.364312269016988,5.170793683684471,7.87160891340151,8.666091158217476,11.623971747125244,12.339372868234085,14.213686879778729,15.054498575738274,16.55804891817595,17.851302004418642,17.965900214300444,18.680405920207875,18.721896045480975,18.555944072332217,18.062050858257393,17.24298811260394,15.386324461081898,13.54977157851199,11.484934677957428,10.743866958529203,9.674748152114171,7.738471456841518,4.762733083207435,3.20158479740456,1.6650553706802413,CDEC:BLS
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09346829723989462,0.1401294477694182,0.093846226379602,0.0693314234275257,0.0,0.0010657573142454674,0.03505421456284734,0.09300737616107306,0.6410358955375708,4.821387654917732,6.42890946734938,7.7191370320279535,8.25476731428627,9.023049965444454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03580284706830207,0.053676308827766965,0.03594761208051653,0.02655726511880764,0.0,0.00040823623903109247,0.01342744781015854,0.03562629215735456,0.24554753655475475,CDEC:BMW
15,4.803329152298369,7.51605817638607,8.316136478518754,12.801441542980422,14.649893122166844,18.852001168766378,20.110309969235587,23.619504943716954,25.10548769259685,28.593410838437837,30.865002121984254,31.965494603289972,33.52977746711937,35.71250008186456,36.47258895583644,32.92642405892026,31.2360882522827,27.29971908339006,22.391399444639436,17.65794589516852,16.471697457470697,14.83958863358756,11.078085406554035,6.569730577749693,1.668995010213169,0.8023707021705869,2.330018015647652,4.485273125854911,5.029760154906218,5.816565635940393,6.423066732330947,4.505678976043916,7.050307033791654,7.800806504223161,12.008168541950301,13.742076245233612,17.683790269051652,18.864124851147135,22.155863875901254,23.549764026838943,26.821549384449284,28.952375893297273,29.9846736349461,31.452021840465047,33.49948664747025,34.21247473360657,30.88605671913949,29.30046675331821,25.608024440107087,21.003860972891836,16.563727585046347,15.450987967037337,13.920016804907572,10.391604432780897,6.162620966392792,1.565571604652872,0.752649816228759,CDEC:BNK
16,3.7210786945896963,4.756715802161541,5.740006941209149,8.770593836670542,9.024477154376111,12.526750388325132,13.00043439132339,15.768854444613938,15.941732443309556,16.543782995433215,18.186047926708667,18.078242690106958,18.951360606925043,18.601638954514506,17.677452396549093,14.833202373162473,13.082553693447677,8.7086969207445,3.445137100450882,1.620763308092718,1.1062481593306497,0.7727243434642277,0.26374192384715484,0.1470374708073765,0.10319459346314401,0.10981315122310949,1.2857077036435847,3.071346158085189,3.3571532824449353,3.8371983607733284,4.245382384537725,3.5243739514697845,4.50526490935483,5.436577026512987,8.306960156963697,8.547422620962433,11.864557669626272,12.313201651228246,14.935276679292024,15.099015950990562,15.669240731900924,17.224691777216083,17.12258537235463,17.949548276167803,17.618313711359285,16.742981771745207,14.04908531949712,12.390979938943719,8.248335253791605,3.2630192620556926,1.5350860471844505,1.0477693477096004,0.7318763647034899,0.24979992163802756,0.1392647333035394,0.09773949088010936,0.10400817651673296,CDEC:BSK
